,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
7727,U001,0200704858,WAKE associates,2020-04-11 03:19:40.843750000,2020.0,1930693209.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAA8,19111.38,0-15
7728,U001,0200769623,WAL-MAR ,2020-05-11 16:58:25.257812500,2020.0,1930827069.0,2020-04-26 00:00:00.000000000,2020-05-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,NAH4,4529.38,0-15
7729,U001,0200769623,WAL-MAR associates,2020-04-28 19:15:06.093750000,2020.0,1930785040.0,2020-04-15 00:00:00.000000000,2020-04-30 00:00:00.000000000,2020-04-15 00:00:00.000000000,NAH4,1518.56,Negatives
7730,U001,0200769623,WAL-MAR associates,2020-04-07 18:23:18.804687500,2020.0,1930686736.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAH4,5602.09,0-15
7731,U001,0200764795,SYSCO  corporation,2020-04-11 04:12:15.843750000,2020.0,1930690237.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAA8,40440.58,0-15
7732,U001,0200701314,MBM  associates,2020-03-24 00:33:50.062500000,2020.0,1930603215.0,2020-03-06 00:00:00.000000000,2020-03-21 00:00:00.000000000,2020-03-06 00:00:00.000000000,NAA8,21340.41,0-15
7733,U001,0200769623,WAL-MAR trust,2020-04-25 22:38:08.109375000,2020.0,1930775891.0,2020-04-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-12 00:00:00.000000000,NAH4,444.42,Negatives
7734,U001,0200739006,AL co,2020-04-24 16:36:26.734375000,2020.0,1930759004.0,2020-04-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-09 00:00:00.000000000,NAA8,24847.78,0-15
7735,U001,0200776463,KROGE co,2020-05-16 23:52:20.617187500,2020.0,1930846769.0,2020-05-01 00:00:00.000000000,2020-05-16 00:00:00.000000000,2020-05-01 00:00:00.000000000,NAA8,86404.54,0-15
7736,U001,0200794332,COST co,2020-04-16 06:13:52.054687500,2020.0,1930717778.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAAX,40455.53,Negatives
7737,U001,0200769623,WAL-MAR trust,2020-04-13 11:37:39.492187500,2020.0,1930716596.0,2020-03-29 00:00:00.000000000,2020-04-13 00:00:00.000000000,2020-03-29 00:00:00.000000000,NAH4,10664.94,0-15
7738,U001,0200762301,C&S WH trust,2020-06-07 08:38:53.578125000,2020.0,1930748618.0,2020-04-05 00:00:00.000000000,2020-06-09 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAGD,2156.42,Negatives
7739,U001,0200768357,MARC ,2020-03-16 00:12:42.875000000,2020.0,1930571433.0,2020-02-27 00:00:00.000000000,2020-03-13 00:00:00.000000000,2020-02-27 00:00:00.000000000,NAA8,73671.84,0-15
7740,U001,0200769623,WAL-MAR systems,2020-04-11 04:10:48.203125000,2020.0,1930719066.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAH4,388.29,Negatives
7741,U001,0200769623,WAL-MAR co,2020-05-04 13:52:08.828125000,2020.0,1930802011.0,2020-04-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,NAH4,3270.04,0-15
7742,U001,200726979,BJ'S  llc,2020-04-01 14:11:07.031250000,2020.0,1930659598.0,2020-03-17 00:00:00.000000000,2020-04-01 00:00:00.000000000,2020-03-17 00:00:00.000000000,NAA8,235.39,0-15
7743,U001,0200747369,SCHNU ,2020-05-10 06:09:18.781250000,2020.0,1930820172.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAA8,85576.22,0-15
7744,U001,0200762301,C&S WH associates,2020-04-22 20:58:54.523437500,2020.0,1930760175.0,2020-04-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-09 00:00:00.000000000,NAC6,20445.58,Negatives
7745,U001,0200793568,SUPE in,2020-04-18 04:48:10.820312500,2020.0,1930735178.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAA8,33117.1,0-15
7746,U001,0200761734,H E BUT corporation,2020-04-08 17:55:18.421875000,2020.0,1930708531.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAA8,14209.44,Negatives
7747,U001,0200769623,WAL-MAR trust,2020-04-10 09:12:49.132812500,2020.0,1930703792.0,2020-03-26 00:00:00.000000000,2020-04-10 00:00:00.000000000,2020-03-26 00:00:00.000000000,NAH4,39880.93,0-15
7748,U001,0200721222,GO associates,2020-05-18 17:23:49.476562500,2020.0,1930854382.0,2020-05-05 00:00:00.000000000,2020-05-20 00:00:00.000000000,2020-05-05 00:00:00.000000000,NAA8,55955.55,Negatives
7749,CA02,0140104440,SO ,2020-03-30 17:11:14.125000000,2020.0,2960621123.0,2020-03-15 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-16 00:00:00.000000000,CA10,58751.636999999995,0-15
7750,U001,0200777735,NASH  co,2020-05-17 02:22:35.562500000,2020.0,1930862367.0,2020-05-06 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,NAA8,86799.35,Negatives
7751,U001,0200769623,WAL-MAR corporation,2020-04-13 07:56:33.623046875,2020.0,1930714949.0,2020-03-29 00:00:00.000000000,2020-04-13 00:00:00.000000000,2020-03-29 00:00:00.000000000,NAH4,3853.88,0-15
7752,U001,0200230690,DECA systems,2020-04-06 09:10:56.500000000,2020.0,1930745288.0,2020-04-04 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAM2,44152.32,Negatives
7753,U001,0200769623,WAL-MAR llc,2020-04-24 11:03:15.843750000,2020.0,1930775142.0,2020-04-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-11 00:00:00.000000000,NAH4,11959.04,Negatives
7754,U001,0200762301,C&S WH llc,2020-05-18 14:12:30.531250000,2020.0,1930859346.0,2020-05-04 00:00:00.000000000,2020-05-19 00:00:00.000000000,2020-05-04 00:00:00.000000000,NAC6,88573.38,Negatives
7755,U001,0200739534,OK in,2020-05-14 23:30:21.031250000,2020.0,1930829279.0,2020-04-27 00:00:00.000000000,2020-05-12 00:00:00.000000000,2020-04-27 00:00:00.000000000,NAA8,102449.56,0-15
7756,U001,0200769623,WAL-MAR us,2020-05-29 03:47:22.125000000,2020.0,1930659848.0,2020-03-18 00:00:00.000000000,2020-05-22 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAGD,64.88,0-15
7757,U001,0200739534,OK ,2020-03-27 11:18:49.765625000,2020.0,1930637118.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAA8,97612.77,0-15
7758,U001,0200772595,SAFEW ,2020-04-16 12:09:31.390625000,2020.0,1930714945.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAA8,118516.6,0-15
7759,U001,0200592182,DECA llc,2020-04-17 21:14:44.531250000,2020.0,1930823321.0,2020-04-24 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAM1,5209.04,Negatives
7760,U001,0200881076,ALBERT foundation,2020-04-01 21:57:08.500000000,2020.0,1930659841.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAA8,44388.12,0-15
7761,U001,0100043933,TAPA foundation,2020-03-20 00:16:55.000000000,2020.0,1930595887.0,2020-03-12 00:00:00.000000000,2020-03-27 00:00:00.000000000,2020-03-12 00:00:00.000000000,NAA8,49885.92,Negatives
7762,U001,0200762301,C&S WH co,2020-04-28 01:10:33.054687500,2020.0,1930782573.0,2020-04-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,2020-04-14 00:00:00.000000000,NAC6,19307.78,Negatives
7763,U001,0200762301,C&S WH llc,2020-05-03 12:37:28.687500000,2020.0,1930796945.0,2020-04-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAC6,61003.78,0-15
7764,U001,0200769623,WAL-MAR systems,2020-04-14 19:34:12.984375000,2020.0,1930724064.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAH4,15346.04,Negatives
7765,U001,0200762301,C&S WH corporation,2020-03-24 01:05:02.023437500,2020.0,1930623280.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAC6,61144.75,Negatives
7766,U001,0200769623,WAL-MAR ,2020-05-10 14:26:33.382812500,2020.0,1930826104.0,2020-04-25 00:00:00.000000000,2020-05-10 00:00:00.000000000,2020-04-25 00:00:00.000000000,NAH4,28003.36,0-15
7767,U001,0200275115,SHAWS  in,2020-03-16 23:20:14.468750000,2020.0,1930580924.0,2020-02-28 00:00:00.000000000,2020-03-14 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAA8,20343.27,0-15
7768,U001,0200416837,DEC associates,2020-03-19 02:36:52.218750000,2020.0,1930599189.0,2020-03-04 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-01 00:00:00.000000000,NAM4,1100.64,Negatives
7769,CA02,0140104440,SO llc,2020-04-10 13:52:53.375000000,2020.0,2960624240.0,2020-03-25 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-25 00:00:00.000000000,CA10,62375.11,0-15
7770,U001,0200772670,ASSOCIAT corp,2020-03-17 16:02:00.015625000,2020.0,1930587600.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAU5,75765.79,0-15
7771,U001,0200761734,H E BUT associates,2020-05-21 13:16:47.140625000,2020.0,1930880722.0,2020-05-08 00:00:00.000000000,2020-05-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,NAA8,65694.06,Negatives
7772,U001,0200769623,WAL-MAR associates,2020-03-26 21:53:37.570312500,2020.0,1930637280.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAH4,17158.02,Negatives
7773,U001,0200707005,KING S systems,2020-03-27 16:46:47.679687500,2020.0,1930647313.0,2020-03-14 00:00:00.000000000,2020-03-29 00:00:00.000000000,2020-03-14 00:00:00.000000000,NAA8,74848.31,Negatives
7774,U001,0200778870,C corporation,2020-04-12 02:05:26.906250000,2020.0,1930685877.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAA8,26083.98,0-15
7775,U001,0200707005,KING S llc,2020-05-11 19:27:23.234375000,2020.0,1930819764.0,2020-04-26 00:00:00.000000000,2020-05-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,NAA8,117088.31,0-15
7776,U001,0200036413,REINHA corporation,2020-05-18 03:07:13.781250000,2020.0,1930822390.0,2020-04-29 00:00:00.000000000,2020-05-14 00:00:00.000000000,2020-04-29 00:00:00.000000000,NAA8,9323.46,0-15
7777,U001,0200337148,COAS associates,2020-05-14 17:36:15.734375000,2020.0,1930833801.0,2020-04-28 00:00:00.000000000,2020-05-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,NAA8,5917.29,0-15
7778,U001,0200769623,WAL-MAR in,2020-04-15 11:23:07.625000000,2020.0,1930729573.0,2020-04-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,2020-04-02 00:00:00.000000000,NAH4,15675.99,Negatives
7779,U001,0100021540,MASTER co,2020-05-21 14:57:41.281250000,2020.0,1930880231.0,2020-05-08 00:00:00.000000000,2020-05-18 00:00:00.000000000,2020-05-08 00:00:00.000000000,NA10,23430.47,0-15
7780,U001,0200769623,WAL-MAR corporation,2020-04-24 09:12:29.171875000,2020.0,1930777578.0,2020-04-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-11 00:00:00.000000000,NAH4,35485.35,Negatives
7781,U001,0200769623,WAL-MAR llc,2020-04-15 04:30:43.513671875,2020.0,1930720133.0,2020-03-31 00:00:00.000000000,2020-04-15 00:00:00.000000000,2020-03-31 00:00:00.000000000,NAH4,45215.26,0-15
7782,U001,0200784454,BI MA associates,2020-03-25 19:12:37.156250000,2020.0,1930630332.0,2020-03-11 00:00:00.000000000,2020-03-26 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAA8,24090.4,Negatives
7783,U001,0200726979,BJ'S  corp,2020-04-08 08:51:54.000000000,2020.0,1930683122.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAA8,17033.43,0-15
7784,CA02,0140105785,SHOPPE in,2020-05-19 17:16:58.625000000,2020.0,2960630135.0,2020-04-21 00:00:00.000000000,2020-05-10 00:00:00.000000000,2020-04-30 00:00:00.000000000,CA10,4162.326,0-15
7785,U001,0200148860,DOLLA corporation,2020-04-04 00:44:52.140625000,2020.0,1930685481.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAA8,17164.94,Negatives
7786,U001,0200230690,DECA co,2020-05-04 01:32:55.156250000,2020.0,1930806330.0,2020-04-21 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAM4,4520.01,Negatives
7787,U001,0200230690,DECA us,2020-04-02 22:42:11.406250000,2020.0,1930665683.0,2020-03-18 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAM4,1431.62,Negatives
7788,U001,0200418007,AM llc,2020-04-21 00:49:38.781250000,2020.0,1930741778.0,2020-04-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,2020-04-08 00:00:00.000000000,NAA8,15443.56,Negatives
7789,U001,0200769623,WAL-MAR us,2020-04-18 08:42:06.437500000,2020.0,1930720511.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAH4,36711.41,0-15
7790,U001,200706844,WINC in,2020-05-26 15:52:15.625000000,2020.0,1930870727.0,2020-05-07 00:00:00.000000000,2020-05-22 00:00:00.000000000,2020-05-07 00:00:00.000000000,NAA8,28020.38,0-15
7791,U001,0200769623,WAL-MAR trust,2020-04-08 09:23:16.242187500,2020.0,1930687629.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAH4,29613.28,0-15
7792,U001,0200759878,SA co,2020-03-19 21:37:47.371093750,2020.0,1930611472.0,2020-03-05 00:00:00.000000000,2020-03-20 00:00:00.000000000,2020-03-05 00:00:00.000000000,NAH4,29174.72,Negatives
7793,U001,0140142846,MONDE in,2020-05-10 02:54:17.062500000,2020.0,1930584826.0,2020-03-04 00:00:00.000000000,2020-05-03 00:00:00.000000000,2020-03-04 00:00:00.000000000,NACB,4590.37,0-15
7794,U001,0200353024,DECA corporation,2020-05-06 09:07:59.156250000,2020.0,1930811814.0,2020-04-22 00:00:00.000000000,2020-05-09 00:00:00.000000000,2020-04-16 00:00:00.000000000,NAM4,109.66,Negatives
7795,CA02,0140104249,SOB associates,2020-04-19 16:07:21.593750000,2020.0,2960624358.0,2020-03-27 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-04-04 00:00:00.000000000,CA10,73028.543,0-15
7796,U001,0200726979,BJ'S  ,2020-04-10 03:05:25.773437500,2020.0,1930710565.0,2020-03-27 00:00:00.000000000,2020-04-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAA8,380.77,Negatives
7797,U001,0200772595,SAFEW llc,2020-04-16 07:08:53.875000000,2020.0,1930716546.0,2020-03-30 00:00:00.000000000,2020-04-14 00:00:00.000000000,2020-03-30 00:00:00.000000000,NAA8,30354.12,0-15
7798,U001,0200744019,TARG co,2020-04-25 21:02:34.375000000,2020.0,1930764132.0,2020-04-09 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-09 00:00:00.000000000,NAA8,1715.52,0-15
7799,U001,0200769623,WAL-MAR ,2020-03-14 14:24:51.539062500,2020.0,1930577948.0,2020-02-28 00:00:00.000000000,2020-03-14 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAH4,1322.22,0-15
7800,U001,0200769623,WAL-MAR trust,2020-04-05 16:01:41.804687500,2020.0,1930683013.0,2020-03-21 00:00:00.000000000,2020-04-05 00:00:00.000000000,2020-03-21 00:00:00.000000000,NAH4,5625.41,0-15
7801,U001,0200769623,WAL-MAR corp,2020-04-14 21:37:45.906250000,2020.0,1930719993.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAH4,566.07,Negatives
7802,U001,0200782772,ASSOC G systems,2020-04-10 21:54:44.187500000,2020.0,1930688075.0,2020-03-24 00:00:00.000000000,2020-04-08 00:00:00.000000000,2020-03-24 00:00:00.000000000,NAA8,20026.85,0-15
7803,U001,0200769623,WAL-MAR trust,2020-05-02 13:43:12.390625000,2020.0,1930798024.0,2020-04-17 00:00:00.000000000,2020-05-02 00:00:00.000000000,2020-04-17 00:00:00.000000000,NAH4,33712.18,0-15
7804,U001,0200742521,GLA corp,2020-05-23 00:28:28.375000000,2020.0,1930819144.0,2020-04-23 00:00:00.000000000,2020-05-08 00:00:00.000000000,2020-04-23 00:00:00.000000000,NAA8,23122.92,16-30
7805,U001,0200759878,SA associates,2020-04-16 04:52:58.820312500,2020.0,1930723751.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAH4,14311.59,0-15
7806,U001,200769623,WAL-MAR foundation,2020-05-19 14:40:22.507812500,2020.0,1930856734.0,2020-05-06 00:00:00.000000000,2020-05-21 00:00:00.000000000,2020-05-06 00:00:00.000000000,NAH4,894.31,Negatives
7807,U001,0200744019,TARG associates,2020-04-21 16:37:52.859375000,2020.0,1930751193.0,2020-04-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAA8,64002.07,0-15
7808,U001,0200726979,BJ'S  in,2020-03-19 13:54:01.671875000,2020.0,1930585537.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAA8,63.33,0-15
7809,U001,0200881076,ALBERT associates,2020-04-08 23:57:51.250000000,2020.0,1930685433.0,2020-03-22 00:00:00.000000000,2020-04-06 00:00:00.000000000,2020-03-22 00:00:00.000000000,NAA8,158952.87,0-15
7810,U001,0200769623,WAL-MAR ,2020-04-24 20:39:11.148437500,2020.0,1930773760.0,2020-04-11 00:00:00.000000000,2020-04-26 00:00:00.000000000,2020-04-11 00:00:00.000000000,NAH4,5776.34,Negatives
7811,U001,0200704045,RA corporation,2020-04-06 06:38:07.093750000,2020.0,1930675659.0,2020-03-20 00:00:00.000000000,2020-04-04 00:00:00.000000000,2020-03-20 00:00:00.000000000,NAA8,39412.4,0-15
7812,U001,0200769623,WAL-MAR corp,2020-03-15 02:29:35.779296875,2020.0,1930583224.0,2020-02-29 00:00:00.000000000,2020-03-15 00:00:00.000000000,2020-02-29 00:00:00.000000000,NAH4,40490.58,0-15
7813,U001,0200722444,PERFOR systems,2020-03-16 10:55:24.398437500,2020.0,1930582657.0,2020-03-02 00:00:00.000000000,2020-03-17 00:00:00.000000000,2020-03-02 00:00:00.000000000,NAA8,35122.73,Negatives
7814,U001,0200743129,BROOKS trust,2020-05-13 01:41:12.484375000,2020.0,1930642218.0,2020-03-11 00:00:00.000000000,2020-05-15 00:00:00.000000000,2020-03-11 00:00:00.000000000,NAGD,3381.53,Negatives
7815,U001,0200769623,WAL-MAR co,2020-03-26 13:01:24.312500000,2020.0,1930647861.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAH4,14718.0,Negatives
7816,U001,0200794332,COST foundation,2020-03-23 06:34:49.304687500,2020.0,1930624013.0,2020-03-09 00:00:00.000000000,2020-03-24 00:00:00.000000000,2020-03-09 00:00:00.000000000,NAAX,39220.56,Negatives
7817,U001,0200739534,OK llc,2020-04-21 02:08:43.484375000,2020.0,1930752578.0,2020-04-05 00:00:00.000000000,2020-04-20 00:00:00.000000000,2020-04-05 00:00:00.000000000,NAA8,97013.38,0-15
7818,CA02,0140104423,METRO  ,2020-04-27 08:10:00.439453125,2020.0,2960628274.0,2020-04-15 00:00:00.000000000,2020-04-27 00:00:00.000000000,2020-04-17 00:00:00.000000000,CA10,30410.583,0-15
7819,U001,0200726979,BJ'S  ,2020-04-23 14:55:15.093750000,2020.0,1930752329.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAA8,234.09,0-15
7820,U001,0200769623,WAL-MAR corp,2020-04-09 05:40:28.919921875,2020.0,1930694491.0,2020-03-25 00:00:00.000000000,2020-04-09 00:00:00.000000000,2020-03-25 00:00:00.000000000,NAH4,9802.64,0-15
7821,U001,0100031704,DELHAIZE ,2020-03-25 19:56:43.992187500,2020.0,1930635502.0,2020-03-10 00:00:00.000000000,2020-03-25 00:00:00.000000000,2020-03-10 00:00:00.000000000,NAA8,15438.08,0-15
7822,U001,0200769623,WAL-MAR corporation,2020-04-07 05:10:10.623046875,2020.0,1930686474.0,2020-03-23 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-23 00:00:00.000000000,NAH4,44279.12,0-15
7823,U001,0200794332,COST systems,2020-04-15 09:00:04.984375000,2020.0,1930726006.0,2020-04-01 00:00:00.000000000,2020-04-16 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAAX,104782.11,Negatives
7824,U001,0200769623,WAL-MAR corp,2020-03-14 03:01:35.529296875,2020.0,1930581939.0,2020-02-28 00:00:00.000000000,2020-03-14 00:00:00.000000000,2020-02-28 00:00:00.000000000,NAH4,33747.06,0-15
7825,U001,0200722444,PERFOR us,2020-04-11 06:16:05.835937500,2020.0,1930637020.0,2020-03-11 00:00:00.000000000,2020-04-12 00:00:00.000000000,2020-03-11 00:00:00.000000000,NA32,48373.44,Negatives
7826,U001,0200353024,DECA systems,2020-04-19 12:58:33.562500000,2020.0,1930762322.0,2020-04-08 00:00:00.000000000,2020-04-24 00:00:00.000000000,2020-04-01 00:00:00.000000000,NAM4,6453.67,Negatives
7827,U001,0200793513,KROGER ,2020-03-30 15:47:06.937500000,2020.0,1930653419.0,2020-03-15 00:00:00.000000000,2020-03-30 00:00:00.000000000,2020-03-15 00:00:00.000000000,NAA8,90461.02,0-15
7828,U013,0100011958,IND llc,2020-05-25 06:58:13.375000000,2020.0,1991840633.0,2020-03-27 00:00:00.000000000,2020-05-11 00:00:00.000000000,2020-03-27 00:00:00.000000000,NAVF,36727.1,0-15
7829,U001,0200769623,WAL-MAR systems,2020-03-29 11:38:54.406250000,2020.0,1930655128.0,2020-03-16 00:00:00.000000000,2020-03-31 00:00:00.000000000,2020-03-16 00:00:00.000000000,NAH4,45651.17,Negatives
7830,U001,0200881076,ALBERT llc,2020-04-21 19:04:58.789062500,2020.0,1930757478.0,2020-04-06 00:00:00.000000000,2020-04-21 00:00:00.000000000,2020-04-06 00:00:00.000000000,NAA8,104427.32,0-15
7831,U001,0200331749,SYSC ,2020-04-11 00:26:12.812500000,2020.0,1930670620.0,2020-03-18 00:00:00.000000000,2020-04-07 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAD1,13438.05,0-15
7832,U001,200769623,WAL-MAR associates,2020-04-17 17:40:49.609375000,2020.0,1930738731.0,2020-04-04 00:00:00.000000000,2020-04-19 00:00:00.000000000,2020-04-04 00:00:00.000000000,NAH4,45200.11,Negatives
7833,U001,0200769623,WAL-MAR foundation,2020-05-13 12:24:41.703125000,2020.0,1930832083.0,2020-04-28 00:00:00.000000000,2020-05-13 00:00:00.000000000,2020-04-28 00:00:00.000000000,NAH4,21622.15,0-15
7834,U001,0200705742,DOT co,2020-03-20 20:38:58.312500000,2020.0,1930646940.0,2020-03-13 00:00:00.000000000,2020-03-28 00:00:00.000000000,2020-03-13 00:00:00.000000000,NAA8,2215.11,Negatives
7835,U001,0200744019,TARG corporation,2020-04-05 21:59:08.968750000,2020.0,1930670167.0,2020-03-18 00:00:00.000000000,2020-04-02 00:00:00.000000000,2020-03-18 00:00:00.000000000,NAA8,80245.29,0-15
